ch,sex,age_class,flyway,freq
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010""",M,AHY,1,187
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010""",M,AHY,2,91
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010""",M,AHY,3,62
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010""",M,AHY,4,173
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010""",M,HY,1,1008
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010""",M,HY,2,251
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010""",M,HY,3,76
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010""",M,HY,4,329
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010""",F,AHY,1,297
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010""",F,AHY,2,149
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010""",F,AHY,3,86
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010""",F,AHY,4,249
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010""",F,HY,1,1012
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010""",F,HY,2,285
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010""",F,HY,3,70
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010""",F,HY,4,286
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011""",M,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011""",M,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011""",M,AHY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011""",M,HY,1,7
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011""",M,HY,4,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011""",F,AHY,1,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011""",F,AHY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011""",F,AHY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011""",F,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011""",F,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011""",F,HY,3,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011""",F,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",M,AHY,1,139
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",M,AHY,2,65
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",M,AHY,3,35
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",M,AHY,4,158
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",M,HY,1,1010
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",M,HY,2,206
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",M,HY,3,87
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",M,HY,4,346
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",F,AHY,1,298
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",F,AHY,2,112
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",F,AHY,3,64
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",F,AHY,4,203
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",F,HY,1,1058
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",F,HY,2,228
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",F,HY,3,60
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",F,HY,4,388
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001""",M,HY,1,7
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001""",F,AHY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001""",F,HY,1,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001""",F,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001""",F,HY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100""",M,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100""",M,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100""",M,HY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100""",F,HY,1,6
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100""",F,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100""",F,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",M,AHY,1,179
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",M,AHY,2,52
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",M,AHY,3,81
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",M,AHY,4,205
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",M,HY,1,813
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",M,HY,2,195
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",M,HY,3,74
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",M,HY,4,295
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",F,AHY,1,323
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",F,AHY,2,87
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",F,AHY,3,95
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",F,AHY,4,338
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",F,HY,1,876
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",F,HY,2,164
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",F,HY,3,59
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",F,HY,4,280
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001""",M,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001""",F,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100""",M,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100""",F,AHY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100""",F,AHY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100""",F,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100""",F,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100""",F,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000""",M,AHY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000""",M,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000""",M,HY,4,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000""",F,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000""",F,HY,1,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000""",F,HY,2,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",M,AHY,1,167
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",M,AHY,2,62
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",M,AHY,3,48
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",M,AHY,4,215
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",M,HY,1,848
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",M,HY,2,184
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",M,HY,3,53
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",M,HY,4,273
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",F,AHY,1,370
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",F,AHY,2,125
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",F,AHY,3,58
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",F,AHY,4,331
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",F,HY,1,864
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",F,HY,2,175
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",F,HY,3,50
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",F,HY,4,252
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000001""",F,AHY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100""",M,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100""",F,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100""",F,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000""",M,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000""",M,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000""",M,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000""",F,AHY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000""",F,HY,1,7
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000""",F,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",M,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",M,AHY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",M,AHY,4,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",M,HY,1,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",M,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",M,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",M,HY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",F,AHY,4,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",F,HY,1,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",F,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",M,AHY,1,163
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",M,AHY,2,99
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",M,AHY,3,65
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",M,AHY,4,219
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",M,HY,1,1006
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",M,HY,2,232
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",M,HY,3,36
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",M,HY,4,385
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",F,AHY,1,262
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",F,AHY,2,135
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",F,AHY,3,47
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",F,AHY,4,347
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",F,HY,1,1017
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",F,HY,2,250
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",F,HY,3,30
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",F,HY,4,359
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100""",M,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100""",F,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100""",F,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100""",F,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000010000""",M,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000010000""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000010000""",F,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000""",M,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000""",M,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000""",M,HY,4,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000""",F,AHY,1,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000""",F,AHY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000""",F,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000""",F,HY,1,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000""",F,HY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000""",M,HY,1,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000""",F,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000""",F,AHY,4,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000""",F,HY,1,5
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000""",F,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",M,AHY,1,138
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",M,AHY,2,81
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",M,AHY,3,46
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",M,AHY,4,192
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",M,HY,1,712
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",M,HY,2,250
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",M,HY,3,64
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",M,HY,4,363
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",F,AHY,1,294
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",F,AHY,2,98
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",F,AHY,3,37
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",F,AHY,4,290
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",F,HY,1,755
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",F,HY,2,246
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",F,HY,3,65
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",F,HY,4,399
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000100""",M,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000100""",M,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010000""",M,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010000""",M,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010000""",M,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010000""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010000""",F,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000""",M,AHY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000""",M,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000""",M,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000""",M,HY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000""",F,AHY,4,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000""",F,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000""",F,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000""",F,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000""",M,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000""",M,HY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000""",F,AHY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000""",F,AHY,4,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000""",F,HY,1,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000""",F,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000""",M,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000""",M,AHY,4,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000""",M,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000""",M,HY,2,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000""",M,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000""",F,AHY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000""",F,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000""",F,HY,4,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",M,AHY,1,136
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",M,AHY,2,57
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",M,AHY,3,56
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",M,AHY,4,117
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",M,HY,1,843
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",M,HY,2,265
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",M,HY,3,65
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",M,HY,4,167
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",F,AHY,1,270
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",F,AHY,2,79
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",F,AHY,3,79
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",F,AHY,4,197
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",F,HY,1,825
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",F,HY,2,287
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",F,HY,3,48
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",F,HY,4,137
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000100""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000001000000""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000001000000""",M,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000001000000""",F,AHY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000001000000""",F,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000001000000""",F,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000""",M,AHY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000""",M,HY,1,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000""",M,HY,2,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000""",M,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000""",F,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000""",F,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000""",F,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000""",M,HY,1,5
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000""",F,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000""",F,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000""",M,AHY,1,171
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000""",M,AHY,2,78
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000""",M,AHY,3,107
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000""",M,AHY,4,150
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000""",M,HY,1,737
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000""",M,HY,2,214
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000""",M,HY,3,138
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000""",M,HY,4,245
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000""",F,AHY,1,245
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000""",F,AHY,2,115
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000""",F,AHY,3,113
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000""",F,AHY,4,250
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000""",F,HY,1,737
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000""",F,HY,2,226
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000""",F,HY,3,118
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000""",F,HY,4,255
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000001""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000100""",M,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000100""",F,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001000000""",F,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100000000""",M,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001000010000000000""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001000010000000000""",M,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001000010000000000""",F,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000""",M,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000""",M,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000""",M,AHY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000""",M,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000""",F,HY,1,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000""",M,AHY,2,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000""",M,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000""",M,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000""",F,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000""",F,AHY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000""",F,HY,1,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000""",F,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000""",M,AHY,1,197
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000""",M,AHY,2,84
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000""",M,AHY,3,94
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000""",M,AHY,4,107
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000""",M,HY,1,712
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000""",M,HY,2,230
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000""",M,HY,3,156
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000""",M,HY,4,199
