ch,sex,age_class,flyway,freq
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011""",F,AHY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011""",F,AHY,6,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011""",F,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011""",F,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011""",F,HY,3,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011""",F,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",M,AHY,1,110
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",M,AHY,2,64
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",M,AHY,3,30
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",M,AHY,4,141
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",M,AHY,6,52
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",M,HY,1,861
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",M,HY,2,206
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",M,HY,3,69
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",M,HY,4,263
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",M,HY,5,26
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",M,HY,6,224
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",F,AHY,1,255
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",F,AHY,2,112
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",F,AHY,3,60
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",F,AHY,4,190
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",F,AHY,6,60
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",F,HY,1,911
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",F,HY,2,228
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",F,HY,3,49
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",F,HY,4,302
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",F,HY,5,28
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",F,HY,6,216
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001""",M,HY,1,6
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001""",M,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001""",F,AHY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001""",F,HY,1,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001""",F,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001""",F,HY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100""",M,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100""",M,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100""",M,HY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100""",F,HY,1,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100""",F,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100""",F,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100""",F,HY,6,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",M,AHY,1,128
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",M,AHY,2,51
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",M,AHY,3,78
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",M,AHY,4,185
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",M,AHY,6,75
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",M,HY,1,755
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",M,HY,2,194
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",M,HY,3,66
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",M,HY,4,191
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",M,HY,5,20
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",M,HY,6,151
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",F,AHY,1,236
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",F,AHY,2,85
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",F,AHY,3,92
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",F,AHY,4,317
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",F,AHY,6,113
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",F,HY,1,813
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",F,HY,2,160
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",F,HY,3,45
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",F,HY,4,187
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",F,HY,5,31
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",F,HY,6,143
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001""",M,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001""",F,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100""",M,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100""",F,AHY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100""",F,AHY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100""",F,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100""",F,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100""",F,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000""",M,AHY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000""",M,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000""",M,HY,4,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000""",F,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000""",F,HY,1,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000""",F,HY,2,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",M,AHY,1,127
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",M,AHY,2,62
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",M,AHY,3,42
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",M,AHY,4,200
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",M,AHY,6,61
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",M,HY,1,733
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",M,HY,2,184
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",M,HY,3,45
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",M,HY,4,226
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",M,HY,6,170
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",F,AHY,1,288
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",F,AHY,2,123
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",F,AHY,3,54
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",F,AHY,4,321
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",F,AHY,6,98
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",F,HY,1,725
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",F,HY,2,175
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",F,HY,3,47
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",F,HY,4,216
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",F,HY,6,178
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000001""",F,AHY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100""",M,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100""",F,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100""",F,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000""",M,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000""",M,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000""",M,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000""",M,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000""",F,AHY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000""",F,HY,1,5
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000""",F,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000""",F,HY,6,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",M,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",M,AHY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",M,AHY,4,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",M,HY,1,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",M,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",M,HY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",M,HY,6,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",F,AHY,4,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",F,HY,1,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",F,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",F,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",M,AHY,1,119
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",M,AHY,2,98
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",M,AHY,3,62
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",M,AHY,4,181
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",M,AHY,6,86
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",M,HY,1,881
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",M,HY,2,232
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",M,HY,3,30
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",M,HY,4,331
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",M,HY,6,185
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",F,AHY,1,186
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",F,AHY,2,135
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",F,AHY,3,44
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",F,AHY,4,305
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",F,AHY,6,121
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",F,HY,1,882
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",F,HY,2,250
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",F,HY,3,29
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",F,HY,4,306
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",F,HY,5,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",F,HY,6,187
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100""",M,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100""",F,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100""",F,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100""",F,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000010000""",M,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000010000""",F,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000010000""",F,AHY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000""",M,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000""",M,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000""",M,HY,4,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000""",F,AHY,1,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000""",F,AHY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000""",F,AHY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000""",F,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000""",F,HY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000""",F,HY,6,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000""",M,HY,1,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000""",F,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000""",F,AHY,4,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000""",F,AHY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000""",F,HY,1,5
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000""",F,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",M,AHY,1,118
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",M,AHY,2,81
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",M,AHY,3,41
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",M,AHY,4,182
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",M,AHY,6,35
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",M,HY,1,599
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",M,HY,2,250
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",M,HY,3,44
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",M,HY,4,329
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",M,HY,6,167
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",F,AHY,1,222
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",F,AHY,2,98
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",F,AHY,3,29
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",F,AHY,4,278
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",F,AHY,6,92
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",F,HY,1,638
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",F,HY,2,246
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",F,HY,3,37
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",F,HY,4,359
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",F,HY,6,185
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000100""",M,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000100""",M,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010000""",M,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010000""",M,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010000""",M,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010000""",F,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010000""",F,AHY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000""",M,AHY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000""",M,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000""",M,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000""",M,HY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000""",F,AHY,4,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000""",F,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000""",F,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000""",F,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000""",F,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000""",M,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000""",M,HY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000""",F,AHY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000""",F,AHY,4,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000""",F,HY,1,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000""",F,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000""",F,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000""",M,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000""",M,AHY,4,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000""",M,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000""",M,HY,2,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000""",M,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000""",F,AHY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000""",F,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000""",F,HY,4,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",M,AHY,1,105
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",M,AHY,2,57
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",M,AHY,3,50
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",M,AHY,4,100
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",M,AHY,6,54
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",M,HY,1,702
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",M,HY,2,265
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",M,HY,3,54
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",M,HY,4,130
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",M,HY,6,189
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",F,AHY,1,230
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",F,AHY,2,79
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",F,AHY,3,71
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",F,AHY,4,178
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",F,AHY,6,67
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",F,HY,1,688
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",F,HY,2,287
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",F,HY,3,32
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",F,HY,4,113
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",F,HY,6,177
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000100""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000001000000""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000001000000""",M,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000001000000""",F,AHY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000001000000""",F,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000001000000""",F,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000""",F,AHY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000""",M,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000""",M,AHY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000""",M,HY,1,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000""",M,HY,2,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000""",M,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000""",M,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000""",F,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000""",F,HY,1,1
