ch,sex,age_class,flyway,freq
"""0000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000""",F,AHY,2,130
"""0000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000""",F,AHY,3,95
"""0000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000""",F,AHY,4,336
"""0000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000""",F,HY,1,1346
"""0000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000""",F,HY,2,395
"""0000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000""",F,HY,3,187
"""0000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000""",F,HY,4,471
"""0000000000000000000000000000000000000000000000000000000000000000000000100000000000010000000000000000""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000100000000000010000000000000000""",F,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000100000000000010000000000000000""",F,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000100000000100000000000000000000""",M,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000100000000100000000000000000000""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000100000000100000000000000000000""",F,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000100000000100000000000000000000""",F,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000100000010000000000000000000000""",M,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000100000010000000000000000000000""",M,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000100000010000000000000000000000""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000100000010000000000000000000000""",F,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000100001000000000000000000000000""",M,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000100001000000000000000000000000""",F,AHY,4,3
"""0000000000000000000000000000000000000000000000000000000000000000000000100001000000000000000000000000""",F,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000""",M,AHY,1,3
"""0000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000""",M,HY,1,3
"""0000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000""",M,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000""",F,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000""",F,HY,1,3
"""0000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000""",F,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000""",F,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000""",F,HY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000""",M,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000""",M,AHY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000""",M,HY,1,7
"""0000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000""",M,HY,3,2
"""0000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000""",M,HY,4,3
"""0000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000""",F,HY,1,3
"""0000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000""",F,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000""",F,HY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000""",M,AHY,1,184
"""0000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000""",M,AHY,2,142
"""0000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000""",M,AHY,3,85
"""0000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000""",M,AHY,4,245
"""0000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000""",M,HY,1,1364
"""0000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000""",M,HY,2,319
"""0000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000""",M,HY,3,133
"""0000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000""",M,HY,4,415
"""0000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000""",F,AHY,1,272
"""0000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000""",F,AHY,2,166
"""0000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000""",F,AHY,3,63
"""0000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000""",F,AHY,4,340
"""0000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000""",F,HY,1,1173
"""0000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000""",F,HY,2,308
"""0000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000""",F,HY,3,138
"""0000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000""",F,HY,4,433
"""0000000000000000000000000000000000000000000000000000000000000000000010000000000000000100000000000000""",M,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000010000000000000000100000000000000""",F,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000010000000000001000000000000000000""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000""",M,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000010000001000000000000000000000000""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000010000001000000000000000000000000""",F,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000000""",M,AHY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000000""",M,HY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000000""",F,AHY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000000""",F,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000000""",F,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000000000""",M,AHY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000000000""",M,AHY,4,3
"""0000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000000000""",M,HY,1,6
"""0000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000000000""",M,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000000000""",M,HY,4,4
"""0000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000000000""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000000000""",F,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000000000""",F,HY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000""",M,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000""",M,HY,1,4
"""0000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000""",M,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000""",M,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000""",M,HY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000""",F,AHY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000""",F,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000""",F,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000""",F,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000""",F,HY,4,5
"""0000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000""",M,AHY,1,183
"""0000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000""",M,AHY,2,154
"""0000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000""",M,AHY,3,94
"""0000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000""",M,AHY,4,226
"""0000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000""",M,HY,1,1257
"""0000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000""",M,HY,2,540
"""0000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000""",M,HY,3,222
"""0000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000""",M,HY,4,562
"""0000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000""",F,AHY,1,419
"""0000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000""",F,AHY,2,192
"""0000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000""",F,AHY,3,79
"""0000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000""",F,AHY,4,284
"""0000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000""",F,HY,1,1140
"""0000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000""",F,HY,2,512
"""0000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000""",F,HY,3,205
"""0000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000""",F,HY,4,528
"""0000000000000000000000000000000000000000000000000000000000000000001000000000000001000000000000000000""",M,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000001000000000010000000000000000000000""",M,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000001000000001000000000000000000000000""",M,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000001000000001000000000000000000000000""",F,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000001000000100000000000000000000000000""",M,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000001000000100000000000000000000000000""",M,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000001000000100000000000000000000000000""",F,HY,1,4
"""0000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000000000""",M,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000000000""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000000000""",M,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000000000""",M,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000000000""",F,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000000000""",M,AHY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000000000""",M,HY,1,3
"""0000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000000000""",M,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000000000""",F,AHY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000000000""",F,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000000000""",F,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000000000""",F,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000""",M,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000""",M,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000""",M,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000""",F,AHY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000""",F,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000""",F,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000""",F,HY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000""",M,AHY,1,181
"""0000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000""",M,AHY,2,118
"""0000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000""",M,AHY,3,76
"""0000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000""",M,AHY,4,183
"""0000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000""",M,HY,1,1520
"""0000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000""",M,HY,2,503
"""0000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000""",M,HY,3,184
"""0000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000""",M,HY,4,539
"""0000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000""",F,AHY,1,301
"""0000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000""",F,AHY,2,99
"""0000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000""",F,AHY,3,89
"""0000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000""",F,AHY,4,269
"""0000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000""",F,HY,1,1385
"""0000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000""",F,HY,2,486
"""0000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000""",F,HY,3,164
"""0000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000""",F,HY,4,547
"""0000000000000000000000000000000000000000000000000000000000000000100000000000000001000000000000000000""",M,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000100000000100000000000000000000000000""",M,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000100000000100000000000000000000000000""",F,AHY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000100000010000000000000000000000000000""",M,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000100001000000000000000000000000000000""",M,HY,1,3
"""0000000000000000000000000000000000000000000000000000000000000000100001000000000000000000000000000000""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000100001000000000000000000000000000000""",F,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000100001000000000000000000000000000000""",F,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000100001000000000000000000000000000000""",F,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000100001000000000000000000000000000000""",F,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000""",M,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000""",M,HY,1,3
"""0000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000""",M,HY,2,4
"""0000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000""",M,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000""",M,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000""",F,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000""",F,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000""",F,HY,1,5
"""0000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000""",F,HY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000""",M,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000""",M,HY,1,4
"""0000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000""",M,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000""",M,HY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000""",F,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000""",F,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000""",F,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000""",F,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000""",M,AHY,1,188
"""0000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000""",M,AHY,2,128
"""0000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000""",M,AHY,3,85
"""0000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000""",M,AHY,4,291
"""0000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000""",M,HY,1,1283
"""0000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000""",M,HY,2,726
"""0000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000""",M,HY,3,201
"""0000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000""",M,HY,4,523
"""0000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000""",F,AHY,1,346
"""0000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000""",F,AHY,2,162
"""0000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000""",F,AHY,3,54
"""0000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000""",F,AHY,4,349
"""0000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000""",F,HY,1,1254
"""0000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000""",F,HY,2,735
"""0000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000""",F,HY,3,207
"""0000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000""",F,HY,4,535
"""0000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000""",F,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000010000000000000000100000000000000000000""",F,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000""",M,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000""",M,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000010000001000000000000000000000000000000""",M,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000010000001000000000000000000000000000000""",F,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000000000000""",M,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000000000000""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000000000000""",M,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000000000000""",M,HY,4,2
"""0000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000000000000""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000000000000""",F,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000000000000""",F,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000000000000""",F,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000010010000000000000000000000000000000000""",M,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000010010000000000000000000000000000000000""",M,AHY,4,2
"""0000000000000000000000000000000000000000000000000000000000000010010000000000000000000000000000000000""",M,HY,1,3
"""0000000000000000000000000000000000000000000000000000000000000010010000000000000000000000000000000000""",M,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000010010000000000000000000000000000000000""",M,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000010010000000000000000000000000000000000""",F,AHY,4,2
"""0000000000000000000000000000000000000000000000000000000000000010010000000000000000000000000000000000""",F,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000010010000000000000000000000000000000000""",F,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000000010010000000000000000000000000000000000""",F,HY,4,3
"""0000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000""",M,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000""",M,HY,1,3
"""0000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000""",M,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000""",M,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000""",M,HY,4,2
"""0000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000""",F,HY,1,6
"""0000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000""",F,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000""",F,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000""",F,HY,4,2
"""0000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000""",M,AHY,1,209
"""0000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000""",M,AHY,2,98
"""0000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000""",M,AHY,3,122
"""0000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000""",M,AHY,4,255
"""0000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000""",M,HY,1,1373
"""0000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000""",M,HY,2,606
"""0000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000""",M,HY,3,267
"""0000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000""",M,HY,4,556
"""0000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000""",F,AHY,1,411
"""0000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000""",F,AHY,2,106
"""0000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000""",F,AHY,3,142
"""0000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000""",F,AHY,4,266
"""0000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000""",F,HY,1,1218
"""0000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000""",F,HY,2,647
"""0000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000""",F,HY,3,290
"""0000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000""",F,HY,4,605
"""0000000000000000000000000000000000000000000000000000000000001000000000000100000000000000000000000000""",M,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000001000000001000000000000000000000000000000""",M,AHY,3,1
"""0000000000000000000000000000000000000000000000000000000000001000000001000000000000000000000000000000""",M,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000001000000001000000000000000000000000000000""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000001000000100000000000000000000000000000000""",M,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000001000010000000000000000000000000000000000""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000001000010000000000000000000000000000000000""",F,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000001001000000000000000000000000000000000000""",M,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000001001000000000000000000000000000000000000""",M,AHY,4,2
"""0000000000000000000000000000000000000000000000000000000000001001000000000000000000000000000000000000""",M,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000001001000000000000000000000000000000000000""",F,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000001001000000000000000000000000000000000000""",F,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000""",M,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000""",M,AHY,4,3
"""0000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000""",M,HY,1,5
"""0000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000""",M,HY,4,5
"""0000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000""",F,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000""",F,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000""",F,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000""",F,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000""",M,AHY,1,299
"""0000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000""",M,AHY,2,177
"""0000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000""",M,AHY,3,145
"""0000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000""",M,AHY,4,213
"""0000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000""",M,HY,1,1116
"""0000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000""",M,HY,2,516
"""0000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000""",M,HY,3,405
"""0000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000""",M,HY,4,526
"""0000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000""",F,AHY,1,585
"""0000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000""",F,AHY,2,246
"""0000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000""",F,AHY,3,189
"""0000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000""",F,AHY,4,265
"""0000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000""",F,HY,1,1108
"""0000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000""",F,HY,2,560
"""0000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000""",F,HY,3,404
"""0000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000""",F,HY,4,473
"""0000000000000000000000000000000000000000000000000000000000100000000000000000010000000000000000000000""",F,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000100000000000000100000000000000000000000000""",M,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000100000000001000000000000000000000000000000""",F,AHY,3,1
"""0000000000000000000000000000000000000000000000000000000000100000000001000000000000000000000000000000""",F,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000100000000100000000000000000000000000000000""",M,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000100000000100000000000000000000000000000000""",M,HY,4,2
"""0000000000000000000000000000000000000000000000000000000000100000010000000000000000000000000000000000""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000100000010000000000000000000000000000000000""",F,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000100001000000000000000000000000000000000000""",M,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000100001000000000000000000000000000000000000""",M,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000100001000000000000000000000000000000000000""",F,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000100001000000000000000000000000000000000000""",F,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000100001000000000000000000000000000000000000""",F,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000""",M,AHY,4,2
"""0000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000""",M,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000""",M,HY,2,3
"""0000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000""",M,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000""",F,AHY,2,1
