ch,sex,age_class,flyway,freq
"""00000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000000000""",F,AHY,3,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000000000""",F,HY,1,2
"""00000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000000000""",F,HY,2,2
"""00000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000000000""",F,HY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000000000""",F,HY,6,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000""",M,HY,1,2
"""00000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000""",M,HY,2,3
"""00000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000""",M,HY,3,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000""",M,HY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000""",M,HY,6,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000""",F,AHY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000""",F,HY,1,2
"""00000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000""",F,HY,2,2
"""00000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000""",F,HY,6,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000""",M,AHY,3,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000""",M,HY,1,4
"""00000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000""",F,AHY,1,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000""",F,HY,1,3
"""00000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000""",F,HY,2,3
"""00000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000""",F,HY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000""",F,HY,6,2
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",M,AHY,1,123
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",M,AHY,2,75
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",M,AHY,3,79
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",M,AHY,4,197
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",M,AHY,6,52
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",M,HY,1,568
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",M,HY,2,403
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",M,HY,3,187
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",M,HY,4,335
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",M,HY,5,11
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",M,HY,6,472
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",F,AHY,1,232
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",F,AHY,2,77
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",F,AHY,3,135
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",F,AHY,4,344
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",F,AHY,6,75
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",F,HY,1,566
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",F,HY,2,378
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",F,HY,3,217
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",F,HY,4,338
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",F,HY,5,12
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000""",F,HY,6,332
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000100""",M,HY,1,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000000000100000000""",M,AHY,3,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000""",M,AHY,1,2
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000""",F,AHY,3,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000001000000000000""",M,AHY,6,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000001000000000000""",F,AHY,3,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000001000000000000""",F,HY,1,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000""",M,AHY,1,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000""",M,HY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000""",M,HY,6,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000""",F,AHY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000""",F,HY,2,3
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000""",F,HY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000""",F,HY,6,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000""",M,AHY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000""",M,HY,1,2
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000""",M,HY,2,3
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000""",M,HY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000""",M,HY,6,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000""",F,AHY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000""",F,HY,1,2
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000""",F,HY,2,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000""",F,HY,3,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000""",F,HY,6,2
"""00000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000""",M,AHY,2,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000""",M,AHY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000""",M,AHY,6,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000""",M,HY,1,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000""",M,HY,2,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000""",M,HY,3,2
"""00000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000""",M,HY,4,2
"""00000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000""",M,HY,6,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000""",F,HY,1,4
"""00000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000""",F,HY,3,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000""",F,HY,6,2
"""00000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",M,AHY,1,123
"""00000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",M,AHY,2,98
"""00000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",M,AHY,3,107
"""00000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",M,AHY,4,162
"""00000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",M,AHY,6,47
"""00000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",M,HY,1,555
"""00000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",M,HY,2,435
"""00000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",M,HY,3,259
"""00000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",M,HY,4,528
"""00000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",M,HY,6,404
"""00000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",F,AHY,1,171
"""00000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",F,AHY,2,100
"""00000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",F,AHY,3,166
"""00000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",F,AHY,4,249
"""00000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",F,AHY,6,71
"""00000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",F,HY,1,544
"""00000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",F,HY,2,438
"""00000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",F,HY,3,241
"""00000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",F,HY,4,566
"""00000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000""",F,HY,6,325
"""00000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000010000""",M,AHY,2,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000001000000000000001000000""",F,HY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000001000000000000100000000""",M,HY,1,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000001000000000000100000000""",F,HY,2,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000001000000000010000000000""",M,HY,6,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000001000000000010000000000""",F,AHY,2,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000001000000001000000000000""",M,HY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000001000000100000000000000""",M,AHY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000001000000100000000000000""",F,HY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000""",M,AHY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000""",M,HY,2,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000""",M,HY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000""",F,HY,1,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000""",M,AHY,1,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000""",M,AHY,6,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000""",M,HY,1,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000""",M,HY,2,2
"""00000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000""",M,HY,3,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000""",M,HY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000""",M,HY,6,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000""",F,HY,2,2
"""00000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000""",F,HY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000""",F,HY,6,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000""",M,AHY,1,2
"""00000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000""",M,AHY,2,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000""",M,HY,3,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000""",M,HY,4,3
"""00000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000""",M,HY,6,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000""",F,AHY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000""",F,HY,1,2
"""00000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000""",F,HY,2,2
"""00000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000""",F,HY,3,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000""",F,HY,6,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",M,AHY,1,131
"""00000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",M,AHY,2,88
"""00000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",M,AHY,3,110
"""00000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",M,AHY,4,135
"""00000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",M,AHY,6,81
"""00000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",M,HY,1,567
"""00000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",M,HY,2,352
"""00000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",M,HY,3,261
"""00000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",M,HY,4,495
"""00000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",M,HY,5,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",M,HY,6,400
"""00000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",F,AHY,1,256
"""00000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",F,AHY,2,132
"""00000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",F,AHY,3,125
"""00000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",F,AHY,4,204
"""00000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",F,AHY,6,83
"""00000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",F,HY,1,529
"""00000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",F,HY,2,433
"""00000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",F,HY,3,262
"""00000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",F,HY,4,564
"""00000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",F,HY,5,14
"""00000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000""",F,HY,6,328
"""00000000000000000000000000000000000000000000000000000000000000000000000000100000000000010000000000""",M,HY,2,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000100000000000010000000000""",M,HY,3,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000100000000001000000000000""",F,AHY,2,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000100000000100000000000000""",M,AHY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000100000000100000000000000""",F,HY,1,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000100000010000000000000000""",M,AHY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000100000010000000000000000""",M,HY,6,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000100000010000000000000000""",F,AHY,6,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000100001000000000000000000""",M,HY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000100001000000000000000000""",M,HY,6,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000100001000000000000000000""",F,HY,1,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000100001000000000000000000""",F,HY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000100001000000000000000000""",F,HY,6,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000""",M,AHY,1,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000""",M,AHY,6,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000""",M,HY,1,2
"""00000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000""",M,HY,2,2
"""00000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000""",M,HY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000""",F,AHY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000""",F,HY,2,2
"""00000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000""",F,HY,3,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000""",F,HY,6,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000""",M,AHY,2,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000""",M,HY,1,2
"""00000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000""",M,HY,3,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000""",M,HY,6,2
"""00000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000""",F,AHY,1,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000""",F,AHY,4,2
"""00000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000""",F,HY,1,2
"""00000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000""",F,HY,2,2
"""00000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000""",F,HY,3,2
"""00000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000""",F,HY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000""",F,HY,6,1
"""00000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",M,AHY,1,172
"""00000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",M,AHY,2,58
"""00000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",M,AHY,3,128
"""00000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",M,AHY,4,163
"""00000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",M,AHY,5,1
"""00000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",M,AHY,6,71
"""00000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",M,HY,1,715
"""00000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",M,HY,2,384
"""00000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",M,HY,3,155
"""00000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",M,HY,4,504
"""00000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",M,HY,5,3
"""00000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",M,HY,6,519
"""00000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",F,AHY,1,296
"""00000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",F,AHY,2,97
"""00000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",F,AHY,3,90
"""00000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",F,AHY,4,219
"""00000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",F,AHY,5,4
"""00000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",F,AHY,6,92
"""00000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",F,HY,1,680
"""00000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",F,HY,2,440
"""00000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",F,HY,3,177
"""00000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",F,HY,4,512
"""00000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",F,HY,5,3
"""00000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000""",F,HY,6,419
"""00000000000000000000000000000000000000000000000000000000000000000000000010000000000001000000000000""",M,HY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000000010000000000100000000000000""",M,AHY,1,1
"""00000000000000000000000000000000000000000000000000000000000000000000000010000000000100000000000000""",M,AHY,6,1
"""00000000000000000000000000000000000000000000000000000000000000000000000010000001000000000000000000""",M,AHY,1,1
"""00000000000000000000000000000000000000000000000000000000000000000000000010000001000000000000000000""",M,AHY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000000010000001000000000000000000""",F,HY,2,1
"""00000000000000000000000000000000000000000000000000000000000000000000000010000001000000000000000000""",F,HY,6,2
"""00000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000""",M,AHY,3,1
"""00000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000""",M,AHY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000""",F,AHY,1,1
"""00000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000""",F,AHY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000""",F,HY,1,1
"""00000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000""",M,AHY,1,1
"""00000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000""",M,HY,1,2
"""00000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000""",M,HY,2,2
"""00000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000""",M,HY,4,2
"""00000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000""",M,HY,6,2
"""00000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000""",F,AHY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000""",F,HY,3,1
"""00000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000""",F,HY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000""",F,HY,6,2
"""00000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000""",M,AHY,1,3
"""00000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000""",M,HY,1,5
"""00000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000""",M,HY,2,2
"""00000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000""",M,HY,4,3
"""00000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000""",M,HY,6,3
"""00000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000""",F,AHY,1,2
"""00000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000""",F,HY,1,4
"""00000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000""",F,HY,2,2
"""00000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000""",F,HY,6,1
"""00000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",M,AHY,1,172
"""00000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",M,AHY,2,82
"""00000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",M,AHY,3,79
"""00000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",M,AHY,4,190
"""00000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",M,AHY,5,1
"""00000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",M,AHY,6,98
"""00000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",M,HY,1,932
"""00000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",M,HY,2,361
"""00000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",M,HY,3,196
"""00000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",M,HY,4,397
"""00000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",M,HY,5,5
"""00000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",M,HY,6,580
"""00000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",F,AHY,1,299
"""00000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",F,AHY,2,118
"""00000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",F,AHY,3,69
"""00000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",F,AHY,4,297
"""00000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",F,AHY,6,111
"""00000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",F,HY,1,899
"""00000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",F,HY,2,393
"""00000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",F,HY,3,172
"""00000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",F,HY,4,405
"""00000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000""",F,HY,6,534
"""00000000000000000000000000000000000000000000000000000000000000000000001000000000000100000000000000""",M,AHY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000001000000000000100000000000000""",F,AHY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000001000000000000100000000000000""",F,HY,3,1
"""00000000000000000000000000000000000000000000000000000000000000000000001000000001000000000000000000""",M,AHY,1,1
"""00000000000000000000000000000000000000000000000000000000000000000000001000000001000000000000000000""",M,AHY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000001000000001000000000000000000""",F,AHY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000001000000001000000000000000000""",F,HY,2,1
"""00000000000000000000000000000000000000000000000000000000000000000000001000000100000000000000000000""",M,HY,3,1
"""00000000000000000000000000000000000000000000000000000000000000000000001000000100000000000000000000""",M,HY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000001000000100000000000000000000""",F,AHY,1,1
"""00000000000000000000000000000000000000000000000000000000000000000000001000000100000000000000000000""",F,AHY,4,1
"""00000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000""",M,HY,1,1
"""00000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000""",M,HY,6,1
"""00000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000""",F,AHY,4,3
"""00000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000""",F,HY,1,1
"""00000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000""",F,HY,6,1
"""00000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000""",M,AHY,1,3
"""00000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000""",M,HY,1,3
"""00000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000""",M,HY,2,2
"""00000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000""",F,AHY,1,1
"""00000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000""",F,AHY,2,1
"""00000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000""",F,HY,1,2
"""00000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000""",F,HY,2,2
"""00000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000""",F,HY,3,1
"""00000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000""",F,HY,4,2
"""00000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000""",F,HY,6,1
"""00000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000""",M,AHY,1,1
"""00000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000""",M,AHY,6,1
"""00000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000""",M,HY,1,5
"""00000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000""",M,HY,3,2
"""00000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000""",M,HY,4,3
"""00000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000""",M,HY,6,2
"""00000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000""",F,AHY,1,1
"""00000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000""",F,HY,1,3
"""00000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000""",F,HY,2,2
"""00000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000""",F,HY,4,2
"""00000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000""",M,AHY,1,172
"""00000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000""",M,AHY,2,133
"""00000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000""",M,AHY,3,79
