ch,sex,age_class,flyway,freq
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011""",F,AHY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011""",F,AHY,6,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011""",F,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011""",F,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011""",F,HY,3,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011""",F,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011""",F,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",M,AHY,1,110
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",M,AHY,2,64
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",M,AHY,3,30
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",M,AHY,4,141
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",M,AHY,6,52
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",M,HY,1,975
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",M,HY,2,287
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",M,HY,3,123
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",M,HY,4,423
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",M,HY,5,27
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",M,HY,6,310
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",F,AHY,1,255
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",F,AHY,2,112
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",F,AHY,3,60
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",F,AHY,4,190
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",F,AHY,6,60
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",F,HY,1,1010
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",F,HY,2,350
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",F,HY,3,122
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",F,HY,4,466
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",F,HY,5,28
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000""",F,HY,6,284
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001""",M,HY,1,6
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001""",M,HY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001""",M,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001""",F,AHY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001""",F,HY,1,5
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001""",F,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001""",F,HY,4,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100""",M,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100""",M,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100""",M,HY,4,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100""",F,HY,1,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100""",F,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100""",F,HY,4,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100""",F,HY,6,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",M,AHY,1,128
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",M,AHY,2,51
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",M,AHY,3,78
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",M,AHY,4,185
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",M,AHY,6,75
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",M,HY,1,813
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",M,HY,2,277
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",M,HY,3,92
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",M,HY,4,328
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",M,HY,5,21
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",M,HY,6,274
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",F,AHY,1,236
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",F,AHY,2,85
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",F,AHY,3,92
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",F,AHY,4,317
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",F,AHY,6,113
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",F,HY,1,884
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",F,HY,2,252
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",F,HY,3,76
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",F,HY,4,347
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",F,HY,5,31
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000""",F,HY,6,244
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001""",M,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001""",F,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100""",M,HY,1,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100""",M,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100""",F,AHY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100""",F,AHY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100""",F,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100""",F,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100""",F,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000""",M,AHY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000""",M,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000""",M,HY,4,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000""",F,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000""",F,HY,1,5
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000""",F,HY,2,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",M,AHY,1,127
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",M,AHY,2,62
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",M,AHY,3,42
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",M,AHY,4,200
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",M,AHY,6,61
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",M,HY,1,816
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",M,HY,2,281
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",M,HY,3,67
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",M,HY,4,371
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",M,HY,6,277
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",F,AHY,1,288
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",F,AHY,2,123
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",F,AHY,3,54
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",F,AHY,4,321
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",F,AHY,6,98
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",F,HY,1,804
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",F,HY,2,271
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",F,HY,3,59
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",F,HY,4,362
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000""",F,HY,6,313
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000001""",F,AHY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100""",M,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100""",M,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100""",F,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100""",F,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100""",F,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100""",F,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000""",M,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000""",M,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000""",M,HY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000""",M,HY,6,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000""",F,AHY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000""",F,HY,1,6
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000""",F,HY,2,5
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000""",F,HY,6,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",M,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",M,AHY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",M,AHY,4,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",M,HY,1,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",M,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",M,HY,4,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",M,HY,6,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",F,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",F,AHY,4,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",F,HY,1,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",F,HY,2,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",F,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000""",F,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",M,AHY,1,119
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",M,AHY,2,98
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",M,AHY,3,62
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",M,AHY,4,181
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",M,AHY,6,86
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",M,HY,1,971
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",M,HY,2,355
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",M,HY,3,67
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",M,HY,4,560
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",M,HY,6,425
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",F,AHY,1,186
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",F,AHY,2,135
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",F,AHY,3,44
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",F,AHY,4,305
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",F,AHY,6,121
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",F,HY,1,990
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",F,HY,2,366
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",F,HY,3,58
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",F,HY,4,578
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",F,HY,5,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000""",F,HY,6,357
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100""",M,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100""",F,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100""",F,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100""",F,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000010000""",M,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000010000""",F,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000010000""",F,AHY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000010000""",F,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000""",M,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000""",M,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000""",M,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000""",M,HY,4,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000""",M,HY,6,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000""",F,AHY,1,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000""",F,AHY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000""",F,AHY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000""",F,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000""",F,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000""",F,HY,4,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000""",F,HY,6,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000""",M,HY,1,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000""",M,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000""",M,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000""",M,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000""",F,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000""",F,AHY,4,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000""",F,AHY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000""",F,HY,1,5
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000""",F,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",M,AHY,1,118
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",M,AHY,2,81
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",M,AHY,3,41
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",M,AHY,4,182
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",M,AHY,6,35
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",M,HY,1,716
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",M,HY,2,365
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",M,HY,3,84
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",M,HY,4,542
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",M,HY,6,350
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",F,AHY,1,222
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",F,AHY,2,98
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",F,AHY,3,29
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",F,AHY,4,278
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",F,AHY,6,92
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",F,HY,1,770
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",F,HY,2,389
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",F,HY,3,74
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",F,HY,4,624
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000""",F,HY,6,348
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000100""",M,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000100""",M,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010000""",M,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010000""",M,AHY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010000""",M,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010000""",M,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010000""",F,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010000""",F,AHY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000""",M,AHY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000""",M,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000""",M,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000""",M,HY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000""",F,AHY,4,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000""",F,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000""",F,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000""",F,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000""",F,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000""",M,AHY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000""",M,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000""",M,HY,2,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000""",M,HY,4,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000""",F,AHY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000""",F,AHY,4,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000""",F,HY,1,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000""",F,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000""",F,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000""",M,AHY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000""",M,AHY,4,3
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000""",M,HY,1,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000""",M,HY,2,5
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000""",M,HY,3,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000""",M,HY,4,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000""",M,HY,6,1
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000""",F,AHY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000""",F,HY,1,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000""",F,HY,2,2
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000""",F,HY,4,4
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",M,AHY,1,105
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",M,AHY,2,57
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",M,AHY,3,50
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",M,AHY,4,100
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",M,AHY,6,54
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",M,HY,1,777
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",M,HY,2,390
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",M,HY,3,94
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",M,HY,4,258
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",M,HY,6,376
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",F,AHY,1,230
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",F,AHY,2,79
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",F,AHY,3,71
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",F,AHY,4,178
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",F,AHY,6,67
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",F,HY,1,767
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",F,HY,2,445
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",F,HY,3,77
"""0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000""",F,HY,4,241
